t,ksd,seed,type
1315,0.014468554,4,off-target
1315,0.007654328,4,target
1316,0.0147655,4,off-target
1316,0.0060401717,4,target
1317,0.015555899,4,off-target
1317,0.0067519452,4,target
1318,0.014639586,4,off-target
1318,0.00665782,4,target
1319,0.012569906,4,off-target
1319,0.0068488047,4,target
1320,0.0121355625,4,off-target
1320,0.006793289,4,target
1321,0.012544625,4,off-target
1321,0.006351414,4,target
1322,0.012403953,4,off-target
1322,0.005693523,4,target
1323,0.011253812,4,off-target
1323,0.0064387424,4,target
1324,0.011876047,4,off-target
1324,0.005213719,4,target
1325,0.01126857,4,off-target
1325,0.0052796328,4,target
1326,0.01188757,4,off-target
1326,0.0064621563,4,target
1327,0.015760468,4,off-target
1327,0.006859672,4,target
1328,0.015693156,4,off-target
1328,0.00669593,4,target
1329,0.0138067035,4,off-target
1329,0.0062470078,4,target
1330,0.014826523,4,off-target
1330,0.006657578,4,target
1331,0.01678261,4,off-target
1331,0.006750578,4,target
1332,0.017156852,4,off-target
1332,0.006911078,4,target
1333,0.01735007,4,off-target
1333,0.0069254767,4,target
1334,0.015461219,4,off-target
1334,0.007000367,4,target
1335,0.015615476,4,off-target
1335,0.007981391,4,target
1336,0.015197461,4,off-target
1336,0.008838945,4,target
1337,0.014701937,4,off-target
1337,0.007651531,4,target
1338,0.014689164,4,off-target
1338,0.0077363127,4,target
1339,0.014064109,4,off-target
1339,0.0067186486,4,target
1340,0.012876125,4,off-target
1340,0.007281953,4,target
1341,0.013333828,4,off-target
1341,0.008424633,4,target
1342,0.012711813,4,off-target
1342,0.0074262815,4,target
1343,0.012466024,4,off-target
1343,0.0073737344,4,target
1344,0.013160664,4,off-target
1344,0.006733953,4,target
1345,0.012091125,4,off-target
1345,0.005983156,4,target
1346,0.011649859,4,off-target
1346,0.006491242,4,target
1347,0.013171047,4,off-target
1347,0.005837828,4,target
1348,0.014261586,4,off-target
1348,0.0062027187,4,target
1349,0.014541867,4,off-target
1349,0.0058733593,4,target
1350,0.014354406,4,off-target
1350,0.0058905,4,target
1351,0.014464227,4,off-target
1351,0.0062591406,4,target
1352,0.014597836,4,off-target
1352,0.006510328,4,target
1353,0.014934977,4,off-target
1353,0.006215867,4,target
1354,0.015015555,4,off-target
1354,0.006400789,4,target
1355,0.01603818,4,off-target
1355,0.0067471955,4,target
1356,0.016947985,4,off-target
1356,0.005986016,4,target
1357,0.016012078,4,off-target
1357,0.006121797,4,target
1358,0.015842188,4,off-target
1358,0.0055654845,4,target
1359,0.016212102,4,off-target
1359,0.0060292343,4,target
1360,0.015424554,4,off-target
1360,0.006855586,4,target
1361,0.016795008,4,off-target
1361,0.007148711,4,target
1362,0.01862761,4,off-target
1362,0.006755539,4,target
1363,0.01796914,4,off-target
1363,0.006564328,4,target
1364,0.01886729,4,off-target
1364,0.0065502655,4,target
1365,0.020304063,4,off-target
1365,0.0068049454,4,target
1366,0.019897757,4,off-target
1366,0.0067661717,4,target
1367,0.019373367,4,off-target
1367,0.005999289,4,target
1368,0.019138617,4,off-target
1368,0.006165578,4,target
1369,0.020509234,4,off-target
1369,0.0071833357,4,target
1370,0.02224339,4,off-target
1370,0.008311687,4,target
1371,0.022429703,4,off-target
1371,0.008659218,4,target
1372,0.021717703,4,off-target
1372,0.008800671,4,target
1373,0.02153954,4,off-target
1373,0.008310218,4,target
1374,0.021962345,4,off-target
1374,0.008063859,4,target
1375,0.021910734,4,off-target
1375,0.007135859,4,target
1376,0.01937411,4,off-target
1376,0.0063678985,4,target
1377,0.018395657,4,off-target
1377,0.006164672,4,target
1378,0.017939882,4,off-target
1378,0.005738164,4,target
1379,0.017566063,4,off-target
1379,0.005517695,4,target
1380,0.017391704,4,off-target
1380,0.005647297,4,target
1381,0.016386172,4,off-target
1381,0.0054864064,4,target
1382,0.018107414,4,off-target
1382,0.005465703,4,target
1383,0.01889332,4,off-target
1383,0.0055638514,4,target
1384,0.018811837,4,off-target
1384,0.0057041952,4,target
1385,0.016370703,4,off-target
1385,0.0056466404,4,target
1386,0.019261329,4,off-target
1386,0.0050657187,4,target
1387,0.01934436,4,off-target
1387,0.004052578,4,target
1388,0.018735664,4,off-target
1388,0.0033689141,4,target
1389,0.018862078,4,off-target
1389,0.0034356874,4,target
1390,0.017711805,4,off-target
1390,0.0029862188,4,target
1391,0.016528765,4,off-target
1391,0.0033938359,4,target
1392,0.01714635,4,off-target
1392,0.0037771564,4,target
1393,0.017849524,4,off-target
1393,0.0036331485,4,target
1394,0.018607829,4,off-target
1394,0.0043434766,4,target
1395,0.017597664,4,off-target
1395,0.004923492,4,target
1396,0.017051086,4,off-target
1396,0.004687828,4,target
1397,0.0155410785,4,off-target
1397,0.0051422655,4,target
1398,0.017229516,4,off-target
1398,0.005391992,4,target
1399,0.018728742,4,off-target
1399,0.0056197187,4,target
1400,0.018820805,4,off-target
1400,0.0048295623,4,target
1401,0.020807898,4,off-target
1401,0.0064103436,4,target
1402,0.020445133,4,off-target
1402,0.0063351328,4,target
1403,0.018798148,4,off-target
1403,0.0059006643,4,target
1404,0.017730476,4,off-target
1404,0.0052813436,4,target
1405,0.017211266,4,off-target
1405,0.004698258,4,target
1406,0.016092101,4,off-target
1406,0.0043232576,4,target
1407,0.017856156,4,off-target
1407,0.0049096877,4,target
1408,0.019021984,4,off-target
1408,0.0050583435,4,target
1409,0.017828336,4,off-target
1409,0.0047964924,4,target
1410,0.016960086,4,off-target
1410,0.0049880235,4,target
1411,0.018087601,4,off-target
1411,0.0057081953,4,target
1412,0.019292962,4,off-target
1412,0.0055647893,4,target
1413,0.020879235,4,off-target
1413,0.005044531,4,target
1414,0.02162978,4,off-target
1414,0.0048861327,4,target
1415,0.022683078,4,off-target
1415,0.004257844,4,target
1416,0.020525461,4,off-target
1416,0.0041643283,4,target
1417,0.019606516,4,off-target
1417,0.004105164,4,target
1418,0.020507257,4,off-target
1418,0.0046457187,4,target
1419,0.018665805,4,off-target
1419,0.0043746796,4,target
1420,0.018860593,4,off-target
1420,0.0046735,4,target
1421,0.016718837,4,off-target
1421,0.0037926796,4,target
1422,0.018215524,4,off-target
1422,0.0045458046,4,target
1423,0.018221663,4,off-target
1423,0.0051821093,4,target
1424,0.018253101,4,off-target
1424,0.005723836,4,target
1425,0.016773328,4,off-target
1425,0.0068153283,4,target
1426,0.016808039,4,off-target
1426,0.0072583593,4,target
1427,0.014269672,4,off-target
1427,0.00772425,4,target
1428,0.013864985,4,off-target
1428,0.0071092187,4,target
1429,0.01475918,4,off-target
1429,0.0070888205,4,target
1430,0.016033461,4,off-target
1430,0.008009523,4,target
1431,0.01617268,4,off-target
1431,0.0077460078,4,target
1432,0.015876118,4,off-target
1432,0.0080281645,4,target
1433,0.015496031,4,off-target
1433,0.008950914,4,target
1434,0.016691202,4,off-target
1434,0.009380149,4,target
1435,0.015320547,4,off-target
1435,0.0087743355,4,target
1436,0.015547867,4,off-target
1436,0.009462,4,target
1437,0.014314594,4,off-target
1437,0.008595969,4,target
1438,0.014740453,4,off-target
1438,0.007968516,4,target
1439,0.012814063,4,off-target
1439,0.007937273,4,target
1440,0.013700516,4,off-target
1440,0.007756266,4,target
1441,0.014950133,4,off-target
1441,0.0076892423,4,target
1442,0.014943258,4,off-target
1442,0.0074315937,4,target
1443,0.018161852,4,off-target
1443,0.006321758,4,target
1444,0.017978773,4,off-target
1444,0.0070223515,4,target
1445,0.017105289,4,off-target
1445,0.0070740157,4,target
1446,0.017494539,4,off-target
1446,0.0076994533,4,target
1447,0.018141547,4,off-target
1447,0.008869625,4,target
1448,0.018900406,4,off-target
1448,0.008472195,4,target
1449,0.019605882,4,off-target
1449,0.007911859,4,target
1450,0.0194365,4,off-target
1450,0.006987508,4,target
1451,0.016290829,4,off-target
1451,0.0065245936,4,target
1452,0.01568021,4,off-target
1452,0.0054418123,4,target
1453,0.015355961,4,off-target
1453,0.0056173517,4,target
1454,0.014704875,4,off-target
1454,0.0063355546,4,target
1455,0.013406906,4,off-target
1455,0.0066286484,4,target
1456,0.012672094,4,off-target
1456,0.0062979767,4,target
1457,0.012944555,4,off-target
1457,0.006028508,4,target
1458,0.01474793,4,off-target
1458,0.0061581014,4,target
1459,0.014839547,4,off-target
1459,0.0059052967,4,target
1460,0.015204437,4,off-target
1460,0.006629414,4,target
1461,0.0153427655,4,off-target
1461,0.006246,4,target
1462,0.014854359,4,off-target
1462,0.005847445,4,target
1463,0.013570117,4,off-target
1463,0.0066310703,4,target
1464,0.0131839765,4,off-target
1464,0.006139242,4,target
1465,0.012206148,4,off-target
1465,0.0060927267,4,target
1466,0.012193375,4,off-target
1466,0.0054441174,4,target
1467,0.013222961,4,off-target
1467,0.005916117,4,target
1468,0.012604789,4,off-target
1468,0.0055231014,4,target
1469,0.012494719,4,off-target
1469,0.0058841095,4,target
1470,0.014761578,4,off-target
1470,0.006888664,4,target
1471,0.015090226,4,off-target
1471,0.0074413046,4,target
1472,0.015887046,4,off-target
1472,0.0092635155,4,target
1473,0.014898351,4,off-target
1473,0.010798039,4,target
1474,0.012620937,4,off-target
1474,0.011515156,4,target
1475,0.013429422,4,off-target
1475,0.011384593,4,target
1476,0.014806359,4,off-target
1476,0.012397172,4,target
1477,0.014489625,4,off-target
1477,0.011680179,4,target
1478,0.014111109,4,off-target
1478,0.0114324065,4,target
1479,0.015289554,4,off-target
1479,0.011550992,4,target
1480,0.015453969,4,off-target
1480,0.01042611,4,target
1481,0.014191859,4,off-target
1481,0.010756023,4,target
1482,0.014944203,4,off-target
1482,0.011347828,4,target
1483,0.015400922,4,off-target
1483,0.012182141,4,target
1484,0.015922546,4,off-target
1484,0.013428414,4,target
1485,0.015638852,4,off-target
1485,0.01361011,4,target
1486,0.015651727,4,off-target
1486,0.013186039,4,target
1487,0.014572289,4,off-target
1487,0.013499657,4,target
1488,0.015201891,4,off-target
1488,0.014718367,4,target
1489,0.015967242,4,off-target
1489,0.01580029,4,target
1490,0.013672984,4,off-target
1490,0.0147605,4,target
1491,0.013677344,4,off-target
1491,0.014865781,4,target
1492,0.012311031,4,off-target
1492,0.014642211,4,target
1493,0.013532039,4,off-target
1493,0.012936523,4,target
1494,0.013025055,4,off-target
1494,0.012648234,4,target
1495,0.013233297,4,off-target
1495,0.01210732,4,target
1496,0.013782524,4,off-target
1496,0.013968367,4,target
1497,0.015102125,4,off-target
1497,0.01352825,4,target
1498,0.01562814,4,off-target
1498,0.013567289,4,target
1499,0.014119484,4,off-target
1499,0.014524289,4,target
1500,0.011541047,4,off-target
1500,0.014049547,4,target
1501,0.011126094,4,off-target
1501,0.01421725,4,target
1502,0.011643516,4,off-target
1502,0.0130335465,4,target
1503,0.011041828,4,off-target
1503,0.0140588675,4,target
1504,0.011554617,4,off-target
1504,0.017093696,4,target
1505,0.012420891,4,off-target
1505,0.016792992,4,target
1506,0.01290257,4,off-target
1506,0.015766414,4,target
1507,0.014512414,4,off-target
1507,0.014690789,4,target
1508,0.01447782,4,off-target
1508,0.014140868,4,target
1509,0.014123125,4,off-target
1509,0.013911688,4,target
1510,0.013826984,4,off-target
1510,0.014677711,4,target
1511,0.013306797,4,off-target
1511,0.014153945,4,target
1512,0.014385672,4,off-target
1512,0.013074211,4,target
1513,0.014313242,4,off-target
1513,0.0152610075,4,target
1514,0.014273328,4,off-target
1514,0.014067133,4,target
1515,0.013505313,4,off-target
1515,0.0134284375,4,target
1516,0.015372742,4,off-target
1516,0.016082352,4,target
1517,0.014910188,4,off-target
1517,0.015759766,4,target
1518,0.014797008,4,off-target
1518,0.014951016,4,target
1519,0.014211523,4,off-target
1519,0.015245578,4,target
1520,0.014115148,4,off-target
1520,0.012723633,4,target
1521,0.0160455,4,off-target
1521,0.012919172,4,target
1522,0.014334343,4,off-target
1522,0.014135743,4,target
1523,0.015453328,4,off-target
1523,0.014368352,4,target
1524,0.014242875,4,off-target
1524,0.013114227,4,target
1525,0.014447336,4,off-target
1525,0.011803985,4,target
1526,0.0155498125,4,off-target
1526,0.010394688,4,target
1527,0.015564757,4,off-target
1527,0.010923719,4,target
1528,0.015736641,4,off-target
1528,0.010202586,4,target
1529,0.01679343,4,off-target
1529,0.010900625,4,target
1530,0.015910337,4,off-target
1530,0.009937953,4,target
1531,0.015342977,4,off-target
1531,0.010096437,4,target
1532,0.015169812,4,off-target
1532,0.009093664,4,target
1533,0.014022351,4,off-target
1533,0.008513516,4,target
1534,0.012132563,4,off-target
1534,0.008119851,4,target
1535,0.011084781,4,off-target
1535,0.008287656,4,target
1536,0.011578515,4,off-target
1536,0.0068777343,4,target
1537,0.011354766,4,off-target
1537,0.007108883,4,target
1538,0.010736477,4,off-target
1538,0.0061509064,4,target
1539,0.009645789,4,off-target
1539,0.0055612815,4,target
1540,0.010261281,4,off-target
1540,0.0060479455,4,target
1541,0.009689539,4,off-target
1541,0.006278492,4,target
1542,0.008997781,4,off-target
1542,0.006792875,4,target
1543,0.010317031,4,off-target
1543,0.0063089766,4,target
1544,0.010134203,4,off-target
1544,0.0059494064,4,target
1545,0.009867312,4,off-target
1545,0.0061001643,4,target
1546,0.009908172,4,off-target
1546,0.0055370783,4,target
1547,0.009956086,4,off-target
1547,0.0057865623,4,target
1548,0.010493187,4,off-target
1548,0.0060691014,4,target
1549,0.009906625,4,off-target
1549,0.0055038123,4,target
1550,0.010868867,4,off-target
1550,0.005159711,4,target
1551,0.009905195,4,off-target
1551,0.0047224765,4,target
1552,0.009621016,4,off-target
1552,0.005285906,4,target
1553,0.008129477,4,off-target
1553,0.0060176407,4,target
1554,0.0077269063,4,off-target
1554,0.0059496798,4,target
1555,0.005854539,4,off-target
1555,0.0063209846,4,target
1556,0.0059711016,4,off-target
1556,0.006485508,4,target
1557,0.00537,4,off-target
1557,0.0066539845,4,target
1558,0.005650141,4,off-target
1558,0.0068319766,4,target
1559,0.0059825154,4,off-target
1559,0.0076831095,4,target
1560,0.0071471017,4,off-target
1560,0.0072470936,4,target
1561,0.007678328,4,off-target
1561,0.007930594,4,target
1562,0.007618781,4,off-target
1562,0.0070851953,4,target
1563,0.0066373516,4,off-target
1563,0.0067325155,4,target
1564,0.006025445,4,off-target
1564,0.006106234,4,target
1565,0.006234406,4,off-target
1565,0.0073727267,4,target
1566,0.0057153595,4,off-target
1566,0.0080007035,4,target
1567,0.0061021876,4,off-target
1567,0.007621578,4,target
1568,0.006659781,4,off-target
1568,0.009280547,4,target
1569,0.006166453,4,off-target
1569,0.010093274,4,target
1570,0.006129328,4,off-target
1570,0.009582993,4,target
1571,0.0063044764,4,off-target
1571,0.009336079,4,target
1572,0.006674672,4,off-target
1572,0.008788719,4,target
1573,0.006157328,4,off-target
1573,0.009230899,4,target
1574,0.005835898,4,off-target
1574,0.010026492,4,target
1575,0.0059303595,4,off-target
1575,0.009766547,4,target
1576,0.0066083986,4,off-target
1576,0.009260149,4,target
1577,0.006834727,4,off-target
1577,0.00963268,4,target
1578,0.0077152033,4,off-target
1578,0.0118352035,4,target
1579,0.0071930625,4,off-target
1579,0.013130461,4,target
1580,0.006371469,4,off-target
1580,0.011756547,4,target
1581,0.006760375,4,off-target
1581,0.009044406,4,target
1582,0.007796555,4,off-target
1582,0.008841421,4,target
1583,0.008849656,4,off-target
1583,0.00923907,4,target
1584,0.008885359,4,off-target
1584,0.008820125,4,target
1585,0.009066437,4,off-target
1585,0.009043359,4,target
1586,0.009217765,4,off-target
1586,0.008637211,4,target
1587,0.009955258,4,off-target
1587,0.009275289,4,target
1588,0.0089715235,4,off-target
1588,0.009311938,4,target
1589,0.008624688,4,off-target
1589,0.008134766,4,target
1590,0.009507485,4,off-target
1590,0.008579617,4,target
1591,0.009472844,4,off-target
1591,0.010175125,4,target
1592,0.009580805,4,off-target
1592,0.009522282,4,target
1593,0.008324047,4,off-target
1593,0.0075624143,4,target
1594,0.0077544455,4,off-target
1594,0.007178875,4,target
1595,0.00804782,4,off-target
1595,0.0077917264,4,target
1596,0.007486422,4,off-target
1596,0.0069274767,4,target
1597,0.008337882,4,off-target
1597,0.008074601,4,target
1598,0.009107289,4,off-target
1598,0.0075736796,4,target
1599,0.008604531,4,off-target
1599,0.007980734,4,target
1600,0.009802422,4,off-target
1600,0.007954907,4,target
1601,0.010810242,4,off-target
1601,0.007037508,4,target
1602,0.010416531,4,off-target
1602,0.00722818,4,target
1603,0.0105177965,4,off-target
1603,0.009100992,4,target
1604,0.010466328,4,off-target
1604,0.010191226,4,target
1605,0.010621976,4,off-target
1605,0.010796563,4,target
1606,0.0111392895,4,off-target
1606,0.009605859,4,target
1607,0.012064297,4,off-target
1607,0.009209266,4,target
1608,0.013229031,4,off-target
1608,0.008414031,4,target
1609,0.011640609,4,off-target
1609,0.00825418,4,target
1610,0.011251546,4,off-target
1610,0.007629633,4,target
1611,0.012168961,4,off-target
1611,0.007358672,4,target
1612,0.01158625,4,off-target
1612,0.008787359,4,target
1613,0.011058828,4,off-target
1613,0.008515867,4,target
1614,0.010749563,4,off-target
1614,0.008075844,4,target
1615,0.010858672,4,off-target
1615,0.009076093,4,target
1616,0.011006195,4,off-target
1616,0.008833352,4,target
