t,ksd,seed,type
1104,0.0076192813,4,off-target
1104,0.012072977,4,target
1105,0.013280359,4,off-target
1105,0.0044520623,4,target
1106,0.0067943595,4,off-target
1106,0.004409199,4,target
1107,0.006108016,4,off-target
1107,0.01578982,4,target
1108,0.006960719,4,off-target
1108,0.012615383,4,target
1109,0.011575985,4,off-target
1109,0.019296175,4,target
1110,0.009721765,4,off-target
1110,0.019170968,4,target
1111,0.013005562,4,off-target
1111,0.013262949,4,target
1112,0.005271578,4,off-target
1112,0.0105167385,4,target
1113,0.010920563,4,off-target
1113,0.005667066,4,target
1114,0.015700234,4,off-target
1114,0.0052254573,4,target
1115,0.020086298,4,off-target
1115,0.008868117,4,target
1116,0.02150814,4,off-target
1116,0.012811508,4,target
1117,0.01876136,4,off-target
1117,0.0071855467,4,target
1118,0.018065594,4,off-target
1118,0.006244254,4,target
1119,0.008771734,4,off-target
1119,0.0155388005,4,target
1120,0.009723063,4,off-target
1120,0.0095171835,4,target
1121,0.0198715,4,off-target
1121,0.009267227,4,target
1122,0.0132803125,4,off-target
1122,0.0066705393,4,target
1123,0.018826468,4,off-target
1123,0.013047168,4,target
1124,0.013156266,4,off-target
1124,0.0076903948,4,target
1125,0.0111700315,4,off-target
1125,0.00706916,4,target
1126,0.011240484,4,off-target
1126,0.009537757,4,target
1127,0.011327266,4,off-target
1127,0.009883204,4,target
1128,0.0050811563,4,off-target
1128,0.013655168,4,target
1129,0.0076501407,4,off-target
1129,0.005396215,4,target
1130,0.010595391,4,off-target
1130,0.005605801,4,target
1131,0.006287375,4,off-target
1131,0.007595586,4,target
1132,0.0113098435,4,off-target
1132,0.0053124805,4,target
1133,0.006317125,4,off-target
1133,0.004429016,4,target
1134,0.009799187,4,off-target
1134,0.0043996014,4,target
1135,0.0073084063,4,off-target
1135,0.009416032,4,target
1136,0.01509411,4,off-target
1136,0.005465758,4,target
1137,0.013865328,4,off-target
1137,0.0037482032,4,target
1138,0.012586594,4,off-target
1138,0.008129551,4,target
1139,0.008773125,4,off-target
1139,0.020030625,4,target
1140,0.0060931407,4,off-target
1140,0.01411393,4,target
1141,0.030241063,4,off-target
1141,0.011101664,4,target
1142,0.013448797,4,off-target
1142,0.0070295,4,target
1143,0.012520921,4,off-target
1143,0.007765375,4,target
1144,0.010552125,4,off-target
1144,0.01138486,4,target
1145,0.010177844,4,off-target
1145,0.011041145,4,target
1146,0.008169125,4,off-target
1146,0.004975988,4,target
1147,0.0065582814,4,off-target
1147,0.0087148715,4,target
1148,0.01148264,4,off-target
1148,0.02478288,4,target
1149,0.010568359,4,off-target
1149,0.009020532,4,target
1150,0.008514719,4,off-target
1150,0.010898925,4,target
1151,0.0066791093,4,off-target
1151,0.0076447735,4,target
1152,0.009661515,4,off-target
1152,0.004500828,4,target
1153,0.020015594,4,off-target
1153,0.011302133,4,target
1154,0.013160391,4,off-target
1154,0.013048813,4,target
1155,0.009788563,4,off-target
1155,0.007160285,4,target
1156,0.0087213125,4,off-target
1156,0.010539605,4,target
1157,0.011294078,4,off-target
1157,0.009916035,4,target
1158,0.0066679376,4,off-target
1158,0.0134809455,4,target
1159,0.008729234,4,off-target
1159,0.008885856,4,target
1160,0.014721343,4,off-target
1160,0.007902539,4,target
1161,0.0142136095,4,off-target
1161,0.009341727,4,target
1162,0.004193844,4,off-target
1162,0.010819563,4,target
1163,0.013684547,4,off-target
1163,0.014572363,4,target
1164,0.027458953,4,off-target
1164,0.013578461,4,target
1165,0.014233594,4,off-target
1165,0.017502246,4,target
1166,0.010047954,4,off-target
1166,0.011477828,4,target
1167,0.018874126,4,off-target
1167,0.007964746,4,target
1168,0.011526203,4,off-target
1168,0.01104757,4,target
1169,0.0069763125,4,off-target
1169,0.005741949,4,target
1170,0.014576937,4,off-target
1170,0.007835699,4,target
1171,0.010520844,4,off-target
1171,0.0065649883,4,target
1172,0.01191539,4,off-target
1172,0.012941863,4,target
1173,0.006328156,4,off-target
1173,0.011098426,4,target
1174,0.0106117185,4,off-target
1174,0.012277621,4,target
1175,0.01327264,4,off-target
1175,0.007870395,4,target
1176,0.01721536,4,off-target
1176,0.015384824,4,target
1177,0.015967079,4,off-target
1177,0.010159945,4,target
1178,0.01855811,4,off-target
1178,0.007298,4,target
1179,0.010766015,4,off-target
1179,0.011781067,4,target
1180,0.011999156,4,off-target
1180,0.023134168,4,target
1181,0.015463937,4,off-target
1181,0.0118226055,4,target
1182,0.009792781,4,off-target
1182,0.009638367,4,target
1183,0.0040990314,4,off-target
1183,0.012303688,4,target
1184,0.011942719,4,off-target
1184,0.008918086,4,target
1185,0.014697828,4,off-target
1185,0.007899547,4,target
1186,0.01051825,4,off-target
1186,0.00982148,4,target
1187,0.0124464845,4,off-target
1187,0.005326641,4,target
1188,0.0071188905,4,off-target
1188,0.00712375,4,target
1189,0.0052094376,4,off-target
1189,0.0054852967,4,target
1190,0.006885219,4,off-target
1190,0.009682523,4,target
1191,0.011462375,4,off-target
1191,0.007780086,4,target
1192,0.0085105,4,off-target
1192,0.008322348,4,target
1193,0.004700234,4,off-target
1193,0.014871777,4,target
1194,0.0065446096,4,off-target
1194,0.017210195,4,target
1195,0.0056094844,4,off-target
1195,0.013750758,4,target
1196,0.011560813,4,off-target
1196,0.0056172423,4,target
1197,0.0122129535,4,off-target
1197,0.009984832,4,target
1198,0.005591406,4,off-target
1198,0.011094554,4,target
1199,0.010469703,4,off-target
1199,0.003409047,4,target
1200,0.008092734,4,off-target
1200,0.009926457,4,target
1201,0.010390515,4,off-target
1201,0.0057163984,4,target
1202,0.011372281,4,off-target
1202,0.021598257,4,target
1203,0.0050889687,4,off-target
1203,0.02632518,4,target
1204,0.009068657,4,off-target
1204,0.03492015,4,target
1205,0.0083645,4,off-target
1205,0.015345113,4,target
1206,0.015944468,4,off-target
1206,0.008701195,4,target
1207,0.010876375,4,off-target
1207,0.011244347,4,target
1208,0.013210672,4,off-target
1208,0.012121093,4,target
1209,0.016348312,4,off-target
1209,0.012246516,4,target
1210,0.009680219,4,off-target
1210,0.00843982,4,target
1211,0.016245281,4,off-target
1211,0.0055106874,4,target
1212,0.02062486,4,off-target
1212,0.0040108985,4,target
1213,0.020481484,4,off-target
1213,0.0068270233,4,target
1214,0.016503796,4,off-target
1214,0.009701168,4,target
1215,0.01798711,4,off-target
1215,0.012934711,4,target
1216,0.008909375,4,off-target
1216,0.0076364377,4,target
1217,0.018056594,4,off-target
1217,0.013419422,4,target
1218,0.011019687,4,off-target
1218,0.007861461,4,target
1219,0.015393203,4,off-target
1219,0.0069938595,4,target
1220,0.013306891,4,off-target
1220,0.009694801,4,target
1221,0.006434609,4,off-target
1221,0.013217093,4,target
1222,0.015800016,4,off-target
1222,0.019422617,4,target
1223,0.005583906,4,off-target
1223,0.01672882,4,target
1224,0.00899089,4,off-target
1224,0.011277102,4,target
1225,0.013577297,4,off-target
1225,0.008165269,4,target
1226,0.010032516,4,off-target
1226,0.013008344,4,target
1227,0.008752562,4,off-target
1227,0.0067360704,4,target
1228,0.0073628593,4,off-target
1228,0.01648041,4,target
1229,0.013133703,4,off-target
1229,0.008293657,4,target
1230,0.012803015,4,off-target
1230,0.008471977,4,target
1231,0.009499406,4,off-target
1231,0.008440438,4,target
1232,0.011848532,4,off-target
1232,0.011209805,4,target
1233,0.009912922,4,off-target
1233,0.01621838,4,target
1234,0.0091805,4,off-target
1234,0.006138793,4,target
1235,0.018035984,4,off-target
1235,0.00802184,4,target
1236,0.010520578,4,off-target
1236,0.0059345313,4,target
1237,0.007817157,4,off-target
1237,0.008463114,4,target
1238,0.0067573595,4,off-target
1238,0.005360578,4,target
1239,0.009514,4,off-target
1239,0.010072418,4,target
1240,0.009356094,4,off-target
1240,0.010013109,4,target
1241,0.0071999845,4,off-target
1241,0.00905825,4,target
1242,0.010945672,4,off-target
1242,0.016181562,4,target
1243,0.0071425783,4,off-target
1243,0.016341839,4,target
1244,0.0062968126,4,off-target
1244,0.017581219,4,target
1245,0.004450906,4,off-target
1245,0.00662334,4,target
1246,0.013894766,4,off-target
1246,0.008833914,4,target
1247,0.008877422,4,off-target
1247,0.0050903712,4,target
1248,0.007841437,4,off-target
1248,0.0068218084,4,target
1249,0.014678843,4,off-target
1249,0.007253793,4,target
1250,0.0109085785,4,off-target
1250,0.008297527,4,target
1251,0.015981985,4,off-target
1251,0.014882875,4,target
1252,0.016221954,4,off-target
1252,0.008463774,4,target
1253,0.017904766,4,off-target
1253,0.00685668,4,target
1254,0.01250614,4,off-target
1254,0.008126265,4,target
1255,0.019246874,4,off-target
1255,0.008288137,4,target
1256,0.0050018127,4,off-target
1256,0.008527207,4,target
1257,0.009830578,4,off-target
1257,0.01178807,4,target
1258,0.020979265,4,off-target
1258,0.01551914,4,target
1259,0.0139338905,4,off-target
1259,0.006926207,4,target
1260,0.018078234,4,off-target
1260,0.010745883,4,target
1261,0.011027359,4,off-target
1261,0.015303738,4,target
1262,0.008931578,4,off-target
1262,0.009176523,4,target
1263,0.0053954218,4,off-target
1263,0.009838012,4,target
1264,0.0083850315,4,off-target
1264,0.013940696,4,target
1265,0.009379156,4,off-target
1265,0.012435133,4,target
1266,0.01271275,4,off-target
1266,0.010733805,4,target
1267,0.012682828,4,off-target
1267,0.01643375,4,target
1268,0.0039371094,4,off-target
1268,0.0048958985,4,target
1269,0.012341484,4,off-target
1269,0.005551344,4,target
1270,0.014694047,4,off-target
1270,0.008043097,4,target
1271,0.0073671406,4,off-target
1271,0.011491363,4,target
1272,0.010718969,4,off-target
1272,0.006180668,4,target
1273,0.012713844,4,off-target
1273,0.01249652,4,target
1274,0.010132078,4,off-target
1274,0.017169977,4,target
1275,0.009065219,4,off-target
1275,0.0065668593,4,target
1276,0.011778094,4,off-target
1276,0.009691363,4,target
1277,0.016052937,4,off-target
1277,0.010172293,4,target
1278,0.014807156,4,off-target
1278,0.022142043,4,target
1279,0.0078715,4,off-target
1279,0.01328464,4,target
1280,0.011260703,4,off-target
1280,0.010059614,4,target
1281,0.010049078,4,off-target
1281,0.008519109,4,target
1282,0.008582719,4,off-target
1282,0.015926644,4,target
1283,0.0073589687,4,off-target
1283,0.007904129,4,target
1284,0.009886844,4,off-target
1284,0.008722867,4,target
1285,0.0047385623,4,off-target
1285,0.0071643163,4,target
1286,0.016792562,4,off-target
1286,0.0067574023,4,target
1287,0.012385281,4,off-target
1287,0.01286886,4,target
1288,0.021078547,4,off-target
1288,0.0069360468,4,target
1289,0.0072623594,4,off-target
1289,0.0045079337,4,target
1290,0.014021641,4,off-target
1290,0.0052540936,4,target
1291,0.015837265,4,off-target
1291,0.004177121,4,target
1292,0.015084656,4,off-target
1292,0.009080563,4,target
1293,0.01832211,4,off-target
1293,0.0035860469,4,target
1294,0.009512984,4,off-target
1294,0.012020465,4,target
1295,0.0054757344,4,off-target
1295,0.01053202,4,target
1296,0.0060529686,4,off-target
1296,0.012082031,4,target
1297,0.010580109,4,off-target
1297,0.011426281,4,target
1298,0.016956812,4,off-target
1298,0.012737476,4,target
1299,0.014279188,4,off-target
1299,0.019865742,4,target
1300,0.01684011,4,off-target
1300,0.023519285,4,target
1301,0.0066988594,4,off-target
1301,0.036487624,4,target
1302,0.009638469,4,off-target
1302,0.007767836,4,target
1303,0.007834437,4,off-target
1303,0.02107711,4,target
1304,0.008250406,4,off-target
1304,0.030179491,4,target
1305,0.005670047,4,off-target
1305,0.01313027,4,target
1306,0.006274,4,off-target
1306,0.005304695,4,target
1307,0.011274188,4,off-target
1307,0.0059084804,4,target
1308,0.005588547,4,off-target
1308,0.011424969,4,target
1309,0.0041056564,4,off-target
1309,0.013500524,4,target
1310,0.009293937,4,off-target
1310,0.012840836,4,target
1311,0.006961156,4,off-target
1311,0.007355695,4,target
1312,0.0080424845,4,off-target
1312,0.011192996,4,target
1313,0.012616312,4,off-target
1313,0.009476738,4,target
1314,0.008655797,4,off-target
1314,0.0027390898,4,target
1315,0.0043126876,4,off-target
1315,0.010352199,4,target
1316,0.006112875,4,off-target
1316,0.018264664,4,target
1317,0.008892594,4,off-target
1317,0.0097528165,4,target
1318,0.0073655467,4,off-target
1318,0.011539969,4,target
1319,0.0058372654,4,off-target
1319,0.009425996,4,target
1320,0.012261813,4,off-target
1320,0.008649617,4,target
1321,0.021679187,4,off-target
1321,0.007799543,4,target
1322,0.011673938,4,off-target
1322,0.0066358126,4,target
1323,0.009953672,4,off-target
1323,0.0076839374,4,target
1324,0.014794891,4,off-target
1324,0.0046610977,4,target
1325,0.013104109,4,off-target
1325,0.007610051,4,target
1326,0.007716828,4,off-target
1326,0.0037585937,4,target
1327,0.008188094,4,off-target
1327,0.011164367,4,target
1328,0.006042547,4,off-target
1328,0.016816981,4,target
1329,0.009274031,4,off-target
1329,0.014996336,4,target
1330,0.01004789,4,off-target
1330,0.006241707,4,target
1331,0.0106926095,4,off-target
1331,0.007481965,4,target
1332,0.0139454845,4,off-target
1332,0.012818668,4,target
1333,0.007635,4,off-target
1333,0.0094397655,4,target
1334,0.0074545783,4,off-target
1334,0.010867355,4,target
1335,0.0056271404,4,off-target
1335,0.01242491,4,target
1336,0.013412562,4,off-target
1336,0.0069523123,4,target
1337,0.0069311564,4,off-target
1337,0.0061716367,4,target
1338,0.0064834687,4,off-target
1338,0.007385367,4,target
1339,0.008804016,4,off-target
1339,0.006818742,4,target
1340,0.010695969,4,off-target
1340,0.008187781,4,target
1341,0.00937836,4,off-target
1341,0.012370867,4,target
1342,0.009606203,4,off-target
1342,0.0049727424,4,target
1343,0.019768782,4,off-target
1343,0.008402855,4,target
1344,0.0064523905,4,off-target
1344,0.019131148,4,target
1345,0.0069252346,4,off-target
1345,0.013852043,4,target
1346,0.013366703,4,off-target
1346,0.013321289,4,target
1347,0.00795911,4,off-target
1347,0.011285613,4,target
1348,0.012757984,4,off-target
1348,0.0056991405,4,target
1349,0.012417343,4,off-target
1349,0.0038053554,4,target
1350,0.010927516,4,off-target
1350,0.00757016,4,target
1351,0.0068842033,4,off-target
1351,0.0036301173,4,target
1352,0.007603297,4,off-target
1352,0.007916703,4,target
1353,0.019581921,4,off-target
1353,0.0068221795,4,target
1354,0.013178328,4,off-target
1354,0.011258012,4,target
1355,0.009713594,4,off-target
1355,0.010148516,4,target
1356,0.0061497814,4,off-target
1356,0.006676914,4,target
1357,0.005551375,4,off-target
1357,0.006356113,4,target
1358,0.004539719,4,off-target
1358,0.019493926,4,target
1359,0.008374406,4,off-target
1359,0.022962948,4,target
1360,0.008778609,4,off-target
1360,0.009287539,4,target
1361,0.007961344,4,off-target
1361,0.005616023,4,target
1362,0.007067578,4,off-target
1362,0.0073775663,4,target
1363,0.012890406,4,off-target
1363,0.01150536,4,target
1364,0.0075997654,4,off-target
1364,0.0143333515,4,target
1365,0.014875469,4,off-target
1365,0.011955383,4,target
1366,0.007989688,4,off-target
1366,0.01577922,4,target
1367,0.010440485,4,off-target
1367,0.02555223,4,target
1368,0.011883156,4,off-target
1368,0.010870367,4,target
1369,0.011123765,4,off-target
1369,0.018620148,4,target
1370,0.013728297,4,off-target
1370,0.010265312,4,target
1371,0.01899897,4,off-target
1371,0.009518996,4,target
1372,0.011359407,4,off-target
1372,0.0036450233,4,target
1373,0.01312564,4,off-target
1373,0.005198785,4,target
1374,0.006505016,4,off-target
1374,0.008068332,4,target
1375,0.0070031877,4,off-target
1375,0.005786457,4,target
1376,0.015557718,4,off-target
1376,0.0066170976,4,target
1377,0.015259266,4,off-target
1377,0.017348723,4,target
1378,0.0143343285,4,off-target
1378,0.006548336,4,target
1379,0.010186906,4,off-target
1379,0.01267943,4,target
1380,0.0103165,4,off-target
1380,0.0076518594,4,target
1381,0.015583906,4,off-target
1381,0.01265559,4,target
1382,0.009676922,4,off-target
1382,0.007804031,4,target
1383,0.016291453,4,off-target
1383,0.009784566,4,target
1384,0.022343421,4,off-target
1384,0.012224027,4,target
1385,0.01638311,4,off-target
1385,0.007017375,4,target
1386,0.007854078,4,off-target
1386,0.008313664,4,target
1387,0.013919297,4,off-target
1387,0.0068634455,4,target
1388,0.004957875,4,off-target
1388,0.005422508,4,target
1389,0.0050288904,4,off-target
1389,0.011725618,4,target
1390,0.0066026095,4,off-target
1390,0.013406336,4,target
1391,0.017375281,4,off-target
1391,0.004140004,4,target
1392,0.0057503283,4,off-target
1392,0.013560609,4,target
1393,0.0070261094,4,off-target
1393,0.017646398,4,target
1394,0.017589672,4,off-target
1394,0.0053960155,4,target
1395,0.0062693907,4,off-target
1395,0.0055390857,4,target
1396,0.008131297,4,off-target
1396,0.003319789,4,target
1397,0.0068810624,4,off-target
1397,0.015830535,4,target
1398,0.0048755,4,off-target
